url,title,authors,genre,views,likes,weekday,synopsis,tags
https://webtoon.kakao.com/content/설국열차-프리퀄/981,설국열차 : 프리퀄,윤태호,판타지,"1,585만",2.4만,,"17년째 궤도를 도는 열차의 탄생과 인류 마지막, 살아남은 자들의 이야기","압도되는, 몰입되는, 판타지 드라마"
https://webtoon.kakao.com/content/세로토닌/1949,세로토닌,강희석,판타지,374만,3.2만,,"좀비 때문에 세상이 망했다. 잘 됐다, 새로운 인생 시작이다.","우울한, 긴장감 있는, 판타지 드라마"
https://webtoon.kakao.com/content/세브리깡/84,세브리깡,강도하,드라마,"3,419만","5,519",,필요해서 만난 그 여자. 그리고 그 남자..2009 강도하 작가의 신작!,"기발한, 공감되는, 드라마"
https://webtoon.kakao.com/content/세화-가는-길/3317,"세화, 가는 길","가는 길, 한혜연, 거북이북스",드라마,741.8만,50.5만,화,"사랑하던 사람이 갑자기 세상을 떠난 후 상실감과 죄책감으로 하루하루 살아가던 세화. 자신의 이름과 같은 세화사에서 진행되는 반혼제에 참석한다. 세화는 연인의 위패가 있는 사찰에 들러 사찰음식을 먹을 때마다 알 수 없는 편안함을 느낀다. 천천히 상처를 치유하고 일상의 소중함과 존재의 귀함을 찾아 나가는 1년의 시간. 제철 채소를 재료로 음식을 만드는 사찰에서, 사계절의 흐름대로 음식 이야기가 이어진다. 계절이 지남에 따라 다채로운 음식을 만나고, 점차 변해가는 세화. 삶과 죽음의 성찰을 다룬 이야기가 서정적인 배경 속에서 펼쳐진다.","따뜻한, 공감되는, 드라마"
https://webtoon.kakao.com/content/셜록-여왕폐하의-탐정-1/1087,셜록 : 여왕폐하의 탐정 1,"고경오, zohan",스릴러,"2,593.4만",8.6만,,19세기 가상의 국가에서 셜록 홈즈가 왓슨과 협력하여 각종 사건을 풀어나간다!,"미스테리한, 궁금하게 하는, 판타지 드라마"
https://webtoon.kakao.com/content/셜록-여왕폐하의-탐정-2/1798,셜록 : 여왕폐하의 탐정 2,"고경오, 곡",판타지,76.5만,5만,,세계적인 명화가 도난당했다! 홈즈의 형님이 마피아와 분투하는 홈즈와 왓슨을 돕다,"궁금하게 하는, 기발한, 판타지 드라마"
https://webtoon.kakao.com/content/소녀-리버스-비하인드/3313,소녀 리버스 비하인드,"팀 햄식단, 소녀 리버스",코믹/일상,11.9만,"1,997",일,버추얼 아이돌 데뷔 서바이벌 <소녀 리버스> 새로운 세계에서 데뷔를 꿈꾸는 소녀들의 비하인드 스토리!,"귀여운, 따뜻한, 코믹/일상"
https://webtoon.kakao.com/content/소녀K/754,소녀K,네스티캣,무협,"2,374.9만",1.4만,,이제껏 본적 없었던 미소녀 킬러 액션이 온다!,"역동적인, 통쾌한, 액션/무협"
https://webtoon.kakao.com/content/소녀신선/1304,소녀신선,효미,판타지,1.8억,171.3만,금,"재수생 하버들, 신선이 되어 성질 드러운 이무기 '꽝철이'와 만나다","환상적인, 설레는, 판타지 드라마"
https://webtoon.kakao.com/content/소비러와-존잘님/3267,소비러와 존잘님,"혜빈, 북극여우",로맨스,62.2만,2.6만,수,"""덕질이 최고다. 오타쿠 최고다…!"" 모델급의 잘생긴 외모를 가진 '정우'는 겉보기엔 멀쩡한 일반인이지만 SNS에서 '뫄뫄'라는 이름으로 활동하는 진성 오타쿠다. 우연한 계기로 정우는 덕질하는 장르의 존잘이자 '우주'라고 불리는 사람과 친분을 맺게 되고, '우주'로 활동하고 있는 '주인'은 '뫄뫄'를 귀여운 여성으로 생각하고 첫 만남을 고대하지만, 막상 자신을 '뫄뫄'라고 소개하는 남자인 정우를 보고 당황한다. '당연히 여자인 줄 알았는데 남자라고?!' 정우 또한 생각보다 귀여운 주인의 모습에 당황하지만 자신의 취향인 주인을 볼 때마다 애정이 깊어지는 것을 느끼고 주인도 예상보다 훈훈하고 다정한 모습을 가진 정우에게 호감을 가지게 되는데… ""그런데도… 계속 저를 좋아할 수 있어요?""","귀여운, 설레는, 로맨스"
https://webtoon.kakao.com/content/소소한가/932,소소한가,강소소,코믹/일상,"7,548.6만",59.3만,,가족들도 모르는 가족들의 진짜 이야기를 들려드립니다,"따뜻한, 평온한, 코믹/일상"
https://webtoon.kakao.com/content/수사전/838,수사전,팀 풍경,드라마,"2,297.8만",12.5만,,광무 5년 대한제국을 배경으로한 본격 정치 수사극!,"몰입되는, 궁금하게 하는, 드라마"
https://webtoon.kakao.com/content/수심-3000m에-닿으면/689,수심 3000m에 닿으면,김만호,판타지,778.1만,3만,,신비로 가득찬 바다 그리고 인어에게 복수하기 위한 남자의 사투!,"환상적인, 미스테리한, 판타지 드라마"
https://webtoon.kakao.com/content/수의-계절/1039,수의 계절,이준,판타지,"9,304.3만",51.9만,,"수없이 반복되는 계절, 하지만 그가 있던 단 한 번의 계절","따뜻한, 미스테리한, 판타지 드라마"
https://webtoon.kakao.com/content/수퍼우먼1/116,수퍼우먼1,임강혁,학원/판타지,"3,038.8만",3.2만,,강철같은 그녀의 숨겨진 비밀은? 본격 여성 히어로 만화 슈퍼우먼!,"역동적인, 압도되는, 학원/판타지"
https://webtoon.kakao.com/content/순간/1067,순간,김종진,드라마,"3,077.9만",23.7만,,평범한 일상에서도 심장이 움직이는 순간이 있습니다. 그 순간을 기억하시나요?,"공감되는, 따뜻한, 드라마"
https://webtoon.kakao.com/content/순정큐피트/694,순정큐피트,오곡,판타지,"2,352.8만",9.7만,,"누구나 필요한 것, 누구나 가슴 속에 품고 있는 그것!","설레는, 공감되는, 판타지 드라마"
https://webtoon.kakao.com/content/슈뻐빠워-돌봄일지/4493,슈뻐빠워! 돌봄일지,이찬,코믹/일상,42.9만,"8,304",일,"초능력이 일상이 된 유치원. 이곳에 부임한 임시 교사 오새옹은 초능력도, 경험도, 체력도 없다. 불을 붙이고, 물을 부르고, 미래를 보는 아이들 틈에서 그는 하루하루를 버텨내며 조금씩 그들의 세계를 알아간다. 특별한 능력보다 더 특별한 유치원 일상, 《슈뻐빠워! 돌봄일지》","귀여운, 평온한, 코믹/일상"
https://webtoon.kakao.com/content/슈퍼매치-1탄-LoL-BJ-멸망전/2146,슈퍼매치 1탄 : LoL BJ 멸망전,"빛돌, 뽈쟁이, 제카y",코믹/일상,357.1만,4만,,2021년 LCK 서머 스플릿 공식 웹툰! 매주 핫한 경기 리뷰와 비하인드 스토리 대방출!,"웃기는, 공감되는, 코믹/일상"
https://webtoon.kakao.com/content/슈퍼스타-마광길/1102,슈퍼스타 마광길,김도헌,코믹/일상,"1,076.2만",4.2만,,무엇을 상상하든 그 이상을 보게된다. 신개념 병맛 판타지액션드라마,"기발한, 웃기는, 코믹/일상"
https://webtoon.kakao.com/content/스멜스-라이크-30-스피릿/26,스멜스 라이크 30 스피릿,고리타,코믹/일상,634.5만,"2,876",,고리타 작가 특유의 개그코드로 우울한 현대인의 자화상을 즐겁게 '편곡'한 작품,"웃기는, 공감되는, 코믹/일상"
https://webtoon.kakao.com/content/스킬/1348,스킬,와자,학원/판타지,"2,084.2만",8.5만,,어디서든 최고가 되고 싶은 문제아 진우의 기술학교 정복기.,"역동적인, 긴장감 있는, 학원/판타지"
https://webtoon.kakao.com/content/스타워즈-깨어난-포스-그-이전의-이야기/1200,스타워즈 : 깨어난 포스 그 이전의 이야기,홍작가,학원/판타지,"3,080.8만",19.3만,,SF 최고의 우주 대서사시 '스타워즈'시리즈 스타워즈 원작 3부작을 웹툰으로!,"환상적인, 압도되는, 학원/판타지"
https://webtoon.kakao.com/content/슬프게도-이게-내-인생/1575,슬프게도 이게 내 인생,슬,코믹/일상,1.1억,269.1만,일,"""벌어먹고 살아야 하는 현생은 너무 힘들어!"" 거친 현대사회에서 이리저리 치이며 어떻게든 적응해보려는 어리바리 슬이와 쉽지 않은 직장 생활에 약간 돌아버린 친구들의 슬프지만 즐겁게 살려고 노력하는 이야기","웃기는, 공감되는, 코믹/일상"
https://webtoon.kakao.com/content/승리호/1944,승리호,홍작가,드라마,671.5만,5.1만,,"황폐화된 지구. 거대 다국적 기업 UTS는 지구와 유사한 환경의 스페이스콜로니를 건설하고 소수의 선택받은 사람들에게만 시민권을 부여한다. 시간이 흐를수록 지구는 몰락해가고 급기야 스페이스콜로니의 거대한 쓰레기장으로 변한다. UTS 자치 경찰 최고의 에이스였지만 민간인 사살을 거부하고 퇴출된 태호 전직 조폭 박씨, 최고의 밀수꾼이자 우주선 튜닝의 달인 장선장, 전투형 안드로이드 업동이 이렇게 4명은 우연한 기회에 만나 우주 청소부로 살아가게 된다. 어느날 비싸보이는 우주선 잔해를 수거한 이들은 UTS의 수장 설리번 박사의 엄청난 음모를 알게되고 계획을 저지하려 움직이게 되는데......","몰입되는, 역동적인, 드라마"
https://webtoon.kakao.com/content/시간이-머문-집/2020,시간이 머문 집,헤고,판타지,"3,590.7만",133.7만,목,"학대받아온 소녀와 아무것도 없는 세상에서 살아온 성격 더러운 아저씨가 만나다. 모든 법칙과 개념이 재창조된 새하얀 세상 한 때 세상을 구한 전설적인 용사 '아델'의 세상 속에 부모에게 버림받고 지옥같은 삶을 살아온 노예 소녀 '리베'가 찾아온다. 투닥거리기만 하는 둘. 이 둘 앞에 나타난 수수께끼의 인물 '다루다루'. 무채색으로 가득한 아델의 삶 속에, 서툴지만 강렬한 리베의 색이 스며들기 시작한다. 이 셋이 만남은 과연 우연일까? 아니면 누군가의 의도일까?","역동적인, 기발한, 판타지 드라마"
https://webtoon.kakao.com/content/신들의-섬/4574,신들의 섬,"모씨, 스튜디오 에이콘",액션,24.3만,1.2만,월,"전설의 섬 제주 신화를 모티프로 한 판타지 액션 웹툰. 대재앙 이후. 세계는 작은 소부족으로 나뉘어 살아가고 있다. 각 부족에는 ‘힘 있는 자’라 불리는 신비한 능력을 가진 사람들이 있는데 그들은 부족의 공격력이자 방위력이다. 오랜 기간 소부족 사이에 크고 작은 전쟁과 갈등이 있었으나 ‘힘 있는 자’들이 나서서 서로를 침략하지 않기로 약속을 맺어 평화의 시기가 지속되었다. 그로부터 100여 년 후. 북부의 소부족이 스스로를 ‘무리를 이끄는 나라’라 칭하고 ‘국가’를 건설한 뒤 무력으로 소부족들을 복속시키기 시작한다. 소부족들은 식민지가 되는 한편 아이들을 빼앗긴다. 아이들은 ‘무리를 이끄는 나라’ ‘싸우는 자’가 되기 위한 혹독한 교육과 훈련을 받는다. 그리고 식민지 정복 전투에 투입된다. ‘싸우는 자’들은 ‘힘 있는 자’가 두 명이나 있는 ‘산부족’를 제압하고 파죽지세로 주변 부족을 무릎 꿇린다. 그들은 ‘들부족’과의 전투 중에 파괴의 힘이 잠재된 소년 가로와 ‘힘 있는 자’인 가로의 엄마를 포로로 삼고 들부족을 굴복시킨다. ‘무리를 이끄는 나라’의 막내 왕자이자 정벌 전쟁에 앞장선 전사인 모흔은 '싸우는 자’들과 가로를 이끌고 태초의 섬을 점령하러 떠난다. 풍랑을 만나 좌초하지만 결국 태초의 섬에 다다른 그들은 그곳에서 ‘태초의 부족’을 만난다. 평화로운 태초의 섬에서 자신들과는 전혀 다른 사고방식과 생활 문화를 가진 이들과 생활하며 모흔과 ‘싸우는 자’들, 가로는 서서히 변하기 시작한다. 한편, ‘무리를 이끄는 나라’에서는 ‘고대의 힘(폭약)’ 개발에 성공하고, 이에 왕자 카이탄이 폭약을 싣고 군대와 함께 태초의 섬을 향한다. 포탄을 쏟아 부으며 태초에 발을 디딘 이들은 침략 전쟁을 시작한다. 태초의 부족 ‘신의 역사를 기억하는 자(심방)’은 ‘궤네깃또(신)’을 소환하여 맞서 싸운다. 그리고 모흔과 ‘싸우는 자’들은 본국에 맞서 태초의 섬과 태초의 부족을 지키는 싸움을 시작한다. 태초의 섬에서 제국과 식민, 기술과 정신, 침략과 평화, 경쟁과 협력의 치열한 대결이 펼쳐진다. 《신들의 섬》 시즌 1_1부 <운명>_2부<나선형>_3부 <선택>","역동적인, 환상적인, 판타지 드라마"
https://webtoon.kakao.com/content/신마의선/4428,신마의선,"요크툰, 오동, 권태용, 악산",무협,260.5만,5.7만,일,"정파의 신의, 사파의 마의. 전설적인 두 의원이 혼인을 했다? 아빠는 신의, 엄마는 마의. 부모님의 의술을 물려받은 단악선 앞에 나타난 절대 고수. 그 운명적인 만남은 어린 단악선을 강호로 이끄는데...","귀여운, 웃기는, 액션/무협"
https://webtoon.kakao.com/content/신비소설-무/3125,신비소설 무,"소서림(스토리플러스), 나경, 문성실, 투유드림",판타지,219.2만,9.3만,토,"""자네가 세상을 구할 것 같은가, 아니면 끝장낼 것 같은가?"" 어린 박수무당 낙빈을 향한 예언. 거대한 신의 힘이 소년을 향한다. 세상을 구하거나 멸망시키거나 둘 중 하나를 선택할 운명이라고? 한국형 오컬트 대작의 귀환!","역동적인, 미스테리한, 판타지 드라마"
https://webtoon.kakao.com/content/신수도시/4134,신수도시,"촌장, 수근, 스튜디오예스원",판타지,173.6만,5.4만,수,신수가 잠들어 있는 도시 낙원향. 이곳은 신수의 힘을 악용하는 조직 아비시에게 지배당하고 있다. 아비시에게 가족을 빼앗긴 전 경찰 하운은 우연한 기회에 얻어 이들이 가진 신수의 힘에 대항할 수 있는 유일한 수단인 ‘헌트독 시스템’을 얻게 된다. 허나 아비시와 싸워나가며 낙원향과 신수들에게는 그보다 더 큰 비밀이 있다는 걸 알게 되는데…,"개성있는, 몰입되는, 판타지 드라마"
https://webtoon.kakao.com/content/신인인데-천만배우/4020,신인인데 천만배우,"최롯, 지빈, 배뿌, 다온웹툰",판타지,564만,17.2만,일,"계부 밑에서 어렵게 유년시절을 보낸 무영. 그에겐 삶이 지옥과도 같았다. 아니, 삶이 지옥이었다. “네 인생 대신 다른 누군가의 인생을 살아."" 살아 있는 지옥에서 살 길을 알려준, 신비스러운 한 목소리. 그렇게 시작한 연기였는데…… 생존 본능과도 같은 것이었을까. 잘해도, 너무 잘한다. ""연기 그렇게 하는 거 아닌데"" 연기를 통해 새 삶은 얻은 하무영. 압도적인 연기 천재 하무영의 연예계 씹어먹기! ※ 주인공이 신기한 걸 봄.​","몰입되는, 궁금하게 하는, 판타지 드라마"
https://webtoon.kakao.com/content/실버볼1/154,실버볼1,주니쿵,드라마,"2,206.7만","2,206",,새로운 스포츠 '실버볼'! 그 속에서 펼쳐지는 요절복통 이야기!,"공감되는, 따뜻한, 드라마"
https://webtoon.kakao.com/content/실버볼2/209,실버볼2,주니쿵,드라마,886.2만,"7,656",,드디어 실버볼 시즌전 개막! 상상초월 볼 컨트롤!,"공감되는, 따뜻한, 드라마"
https://webtoon.kakao.com/content/심봤다/4035,심봤다,격안,판타지,51.1만,1.5만,수,"“괴물이 될지, 영물이 될지… 그것은 네 하기 나름이니라.” 깊고 험준한 영산. 그 속에서 수천 년간 잠들어 있던 고동이 땅을 뚫고 울려 퍼진다. 산의 영기와 불온한 사기를 받아 태어난 불완전한 영물 '산삼'은 어느 날 살수에게 쫓기던 청년, '초록해'와 만나게 되는데... 유서 깊은 가문의 소가주 '초록해'는 자신을 살려준 '산삼'에게 죽어가는 자신의 아버지를 살려달란 부탁을 하게 된다. ""자네가 알고 있는 모든 걸 내게 알려주시오. 그럼 내 기꺼이 자네 부친을 살려주지."" 과연 '산삼'은 '초록해'와의 여정을 통해 인간을 이해하고 완전한 영물이 될 수 있을까?","몰입되는, 역동적인, 판타지 드라마"
https://webtoon.kakao.com/content/심인애씨의-소유/16,심인애씨의 소유,남지은,드라마,"1,256.8만","1,256",,놀아죠패밀리'로 사랑을 받았던 남지은 작가의 두번째 작품,"가슴 먹먹한, 설레는, 드라마"
https://webtoon.kakao.com/content/쌍갑포차/1299,쌍갑포차,배혜수,판타지,2.2억,343.8만,수,"예상치 못한 시간, 예상치 못한 장소에 나타나는 쌍갑포차! 쌍갑포차를 운영하는 월주는 과연 누구일까? 쌍갑포차에 찾아오는 다양한 손님들의 감동적인 이야기! 한국 전통 신화 이승과 저승을, 꿈의 세계 그승과 함께 재창조한 세계관으로, 덤덤하게 써 내려진 깊이 있는 사람들의 사연 속 조선 시대부터 현대까지 폭넓은 시대 배경을 가지는 각각의 에피소드가 거미줄처럼 서로 인연이 얽혀있는 주인공들의 각각의 인생 이야기를 통해 잔잔하게 위로를 받을 수 있는 힐링 웹툰 쌍갑포차에 여러분도 들려보시겠습니까?","공감되는, 감동적인, 판타지 드라마"
https://webtoon.kakao.com/content/쏘쏘리/720,쏘쏘리,"남지은, 김인호",코믹/일상,"1,083.6만","1,083",,부족한 것 투성이로 살아가는 30대 싱글녀 쏘쏘리와 그녀의 주변인들의 삶 이야기!,"공감되는, 따뜻한, 코믹/일상"
https://webtoon.kakao.com/content/아름다운-선/930,아름다운 선,강도하,로맨스,"1,424.3만",7만,,위대한 캣츠비 이후 10년의 기다림..그 애틋한 사랑의 두번째 이야기,"따뜻한, 공감되는, 로맨스"
https://webtoon.kakao.com/content/아메리칸-유령잭/976,아메리칸 유령잭,"한지혜, 안정은",스릴러,"9,573.5만",58만,,세상에서 가장 오싹한 유령 잭 하우스에귀신의 집 딸 마고은이 도전한다!,"미스테리한, 긴장감 있는, 공포/스릴러"
https://webtoon.kakao.com/content/아빠는-16세/1204,아빠는 16세,서랍천사,코믹/일상,"1,543.7만",10.2만,일,"내게 완벽한 삶을 주겠다던 외계인, 그런데 뭔가 이상하다..","웃기는, 궁금하게 하는, 코믹/일상"
https://webtoon.kakao.com/content/아스팔트-정원/1172,아스팔트 정원,이원진,드라마,"6,881.9만",36.8만,,예전의 지위를 되찾기 위해 분투하는 소녀의 이야기,"가슴 먹먹한, 염세적인, 드라마"
https://webtoon.kakao.com/content/아시안-하이웨이/1231,아시안 하이웨이,최인환,판타지,"1,528.9만",6.6만,,"대륙으로 이어진 길, 그 희망의 길 위에서 펼쳐지는 처절한 사투","기발한, 웃기는, 판타지 드라마"
https://webtoon.kakao.com/content/아오링-도쿄/2720,아오링 도쿄,아오링,코믹/일상,"2,158.6만",119.2만,일,"도쿄에 살고 있는 한국인 부부(아오링과 남편)는 어느 날 불현듯 한국 식당을 차리기로 한다. 도쿄의 한국 식당이 대체로 잘 되는 것을 보고 우리도 부푼 꿈을 안고 장사를 시작하는데... 하지만 역시 장사는 쉽지 않다. 가게 위치부터 인테리어, 맛, 손님 대응 등 무엇 하나 쉬운 게 없는 것이다. 우리는 장사를 만만하게 생각한 것을 후회하며, 망하지 않기 위해 어떻게든 고군분투하며 장사를 이어간다. 그렇게 하루 이틀 시간이 지나고, 손님들은 한 명씩 문을 여는데... 우리는 어떤 손님들을 만나게 될까? 가게는 망하지 않고 계속해나갈 수 있을까? 작은 가게에서 일어나는 사람 냄새 나는 이야기를 기대해 주세요!","귀여운, 따뜻한, 코믹/일상"
https://webtoon.kakao.com/content/아오링-제주/4297,아오링 제주,아오링,코믹/일상,643.3만,33.1만,일,"도쿄에서 흥청망청 먹고 마시기에 바빴던 나, 아오링. 나날이 살이 쪄가는 내 모습에 자괴감을 느껴 단식원에 들어가기로 결심하는데… 살펴보니 제주도 단식원에선 힐링하며 살도 뺄 수 있다고 한다! 여행과 다이어트라는 일석이조의 꿈을 가지고 제주로 떠나고, 그곳에서 다양한 사람들을 만나며 그동안 알지 못했던 제주의 모습도 보게 되는데… 나는 과연 살을 뺄 수 있을까? 유명 관광지를 돌거나 늘 먹고 마시기에만 급급했던 내가 다른 방식으로 제주의 진정한 모습에 대해 알아갈 수 있을까? 요절복통 철부지 아줌마 아오링의 다이어트&제주 정복기! 기대해 주세요!","발랄한, 공감되는, 코믹/일상"
https://webtoon.kakao.com/content/아일랜드/161,아일랜드,팀 풍경,학원/판타지,"4,281.3만","4,281",,"한국 SF 만화의 신화 팀 풍경, 그들의 2010년 최신작!","미스테리한, 역동적인, 학원/판타지"
https://webtoon.kakao.com/content/아침에-시-한-수/784,아침에 시 한 수,조경규,코믹/일상,523.2만,"5,885",일,팬더댄스와 함께 매일 매일 아침 시 한 수 꿀~꺽!,"웃기는, 귀여운, 코믹/일상"
https://webtoon.kakao.com/content/아코르/791,아코르,"마하로, 이지영",판타지,"3,575.4만",4.9만,,잔혹한 과거를 가진 이안과 신비한 소녀 네이가 만들어내는 가슴시린 성장동화,"가슴 먹먹한, 환상적인, 판타지 드라마"
https://webtoon.kakao.com/content/아크/2391,아크,"태하, 유선, 툰플러스",학원/판타지,535.5만,12.1만,금,"취업준비는커녕 생활고에 시달리며, 하루하루 살기 급급한 만년 알바생 현우. 그나마 남들보다 잘하는 건 게임밖에 없는 그에게 있어, 대기업 취직은 딴 세상 이야기였다... 갑작스럽게 찾아온 인생역전의 기회! 대기업 입사 면접이 가상현실게임 이라고?! 아버지의 부재, 병든 어머니.. 지독한 가난. 남은 건 악바리 근성밖에 없는 현우의 가상현실게임 <뉴월드>정복기가 시작된다!","역동적인, 몰입되는, 학원/판타지"
https://webtoon.kakao.com/content/악녀님에겐-새-남편-따위-필요하지-않아요/3466,악녀님에겐 새 남편 따위 필요하지 않아요!,"남도겸, 주상, 은솔림, 피플앤스토리, 에클레르",로맨스 판타지,268.5만,7.1만,수,"뭐 이런 개 같은 경우가 다 있지? ""제 신랑이 될 사람은 이미 죽고 없잖아요!"" 어이없이 죽은 것도 억울한데, 악녀에게 빙의 했다. 그것도 하필이면 ‘영혼 결혼식'을 올리던 도중에! 가진 거라곤 개복치인 몸과 낡아빠진 저택 뿐, 아니, 죽은 신랑이 부자도 아닌데 심지어 빚도 있다고? 원작이고 나발이고 내 살길부터 찾아야지! 그러던 중 죽은 남편의 친우라며 찾아온 피츠렌 공작. 따뜻한 목욕물, 아이스 아메리카노까지 척척 만들어 현대인의 심금을 울리는 이 남자라면, 이 험한 세상 헤쳐 나갈 좋은 방패가 되어줄 수 있을 것 같은데… ""제 가짜 정부가 되어주세요!""","통쾌한, 웃기는, 로맨스 판타지"
https://webtoon.kakao.com/content/안녕-엄마/1642,"안녕, 엄마","엄마, 김인정",드라마,"1,322.4만",10.8만,,엄마가 떠났고 엄마를 만났다. 가깝고도 먼 우리의 이별 이야기,"가슴 먹먹한, 따뜻한, 드라마"
https://webtoon.kakao.com/content/알레사의-프릴/3108,알레사의 프릴,뽀리삐,로맨스 판타지,92.6만,2.7만,,"""내 모든 걸 부숴버린 반란군, 반드시 대가를 치르게 하겠어!"" 반란군에게 부모와 고향을 잃고 복수만을 위해 살아가던 알레사. 반란군의 주모자인 황후 플레리아를 체포하던 중, 그녀가 칼에 찔리면서 갑자기 10년 전, 자신의 스승 지크벨이 살해당한 날로 회귀한다. 이는 라트신의 뜻이다. 과거를 바꿔 지크벨을 구하고, 반란군을 처단하라는! 그런데 무언가 잘못됐다. 어째서 플레리아의 목소리가 머릿속에 들리지? ""꺄! 알레사님 너무 멋있어! 퍼펙트 엘레강스 고져스!"" 심지어 그녀가 내 골수팬이라고?! ""설마… 지금 내 생각도 들리는 건가?"" 두 번의 회귀, 머릿속에 들리는 서로의 속마음. 모든 건 플레리아와 연관이 있다. 엉뚱하고 해맑은 이 소녀는 원수인 걸까, 아니면 운명인 걸까?! 아이돌 기사 알레사와 그녀의 골수팬 플레리아의 과거를 바꿔 미래를 지키는 유쾌 발랄 비밀 대작전!","따뜻한, 궁금하게 하는, 로맨스 판타지"
https://webtoon.kakao.com/content/암묵적-동의/1077,암묵적 동의,만자기,판타지,"1,941만",7.7만,,"바이오공학이 발달한 근 미래 서울, 그곳에 거대한 음모가 숨어있다!","기발한, 미스테리한, 판타지 드라마"
https://webtoon.kakao.com/content/앞으로-나란히/637,앞으로 나란히,글피,드라마,386.2만,"2,229",,당신이 알게 된 진짜 사랑이 지금의 사랑이 아니라면..,"미스테리한, 긴장감 있는, 드라마"
https://webtoon.kakao.com/content/애썸/861,애썸,김종진,로맨스,"1,676.8만",4만,,누구나 겪었을 법한 사랑과 소중한 만남에 대한 짧은 이야기,"공감되는, 설레는, 로맨스"
https://webtoon.kakao.com/content/애프터눈-히어로즈/1032,애프터눈 히어로즈,구자윤,학원/판타지,"3,993.7만",23.9만,,1급 비밀. 한국형 소녀 히어로가 나타났다!,"역동적인, 압도되는, 학원/판타지"
https://webtoon.kakao.com/content/애휴/1549,애휴,조금산,드라마,798.9만,6.6만,,서로 잘 모르는 남녀 이야기,"평온한, 궁금하게 하는, 드라마"
https://webtoon.kakao.com/content/어떤-거짓말/1353,어떤 거짓말,이세형,드라마,835.2만,7.2만,,난 나를 위해 너를 사랑한다. 이기적인 그들의 위선과 사랑,"궁금하게 하는, 염세적인, 드라마"
https://webtoon.kakao.com/content/어른연습/4411,어른연습,지유나,드라마,107.5만,1.8만,수,"""하루아침에 서울로 전학 가는 날 보면서 친구들은 아쉬움을 느꼈을까, 부러움을 느꼈을까?"" 17년 동안 한곳에서 쭉 지낸 동네 토박이 신비. 친오빠 신혜의 예고 편입으로 인해 정든 동네를 떠나 서울로 원치 않은 이사를 가게 된다. 익숙한 곳을 벗어나 맞이한 새로운 환경과 새로운 사람들···. 모든 게 초면인 신비는 옛 동네가 그립기만 하다. 과연 신비는 급격히 변한 환경 속에서 마음의 변화를 잘 이겨낼 수 있을까? 어른을 앞둔 고등학생들의 좌충우돌 청춘 성장기!","따뜻한, 공감되는, 드라마"
https://webtoon.kakao.com/content/어벤져스-일렉트릭-레인/1138,어벤져스 : 일렉트릭 레인,네스티캣,학원/판타지,"3,228.7만",8.6만,일,전세계 최초 마블 공식 웹툰 <어벤져스 : 일렉트릭 레인> 다음 독점 연재,"역동적인, 통쾌한, 학원/판타지"
https://webtoon.kakao.com/content/어제-오늘-그리고-내일/940,어제 오늘 그리고 내일,백두부,코믹/일상,2.3억,200.5만,일,하얗고 찰지구나~ 감수성 남다른 두부의 깨알 디테일 라이프,"웃기는, 귀여운, 코믹/일상"
https://webtoon.kakao.com/content/어쩌면-사랑/1256,"어쩌면, 사랑","사랑, 모우",로맨스,"2,662.2만",13.4만,,"사랑이란 뭘까?' 고민하는 고등학생 우영, 담임 선생님 석훈을 만나 찾아가는 감정의 정의","귀여운, 따뜻한, 로맨스"
https://webtoon.kakao.com/content/어쿠스틱-라이프/553,어쿠스틱 라이프,난다,코믹/일상,2.7억,224.2만,일,알콩달콩 공감백배 생활 만담 에피소드 만화!,"귀여운, 따뜻한, 코믹/일상"
https://webtoon.kakao.com/content/언더시티/793,언더시티,쵸밥,학원/판타지,"3,960.4만",6.5만,,"가상현실의 도시, 언더시티에 오신 것을 환영합니다.","역동적인, 몰입되는, 학원/판타지"
https://webtoon.kakao.com/content/언더시티2/1052,언더시티2,"현석, 쵸밥",학원/판타지,"2,405.7만",8만,수,"가상현실게임 언더시티에서 위험에 빠진 유저들, 무사히 로그아웃 할 수 있을 것인가","역동적인, 몰입되는, 학원/판타지"
https://webtoon.kakao.com/content/에버소울-영혼의-시작점/3178,에버소울 : 영혼의 시작점,"이하주(비브로스팀), 이지에이 스튜디오, 서재일, 카카오게임즈",학원/판타지,17.3만,"9,104",,"- AWAKE YOUR SOUL, EVERSOUL 에버소울 사전예약 기념, 아름다운 정령들의 숨겨진 이야기 공개! 구원자와 함께 세계를 구하기 위해 싸우는 정령들. 그녀들이 아직 영혼으로만 존재하던 먼 과거 속 - 마음에 품고 있던 이야기를 특별한 웹툰을 통해 지금 만나보세요. ▷ 영혼을 깨우시겠습니까? ""에버소울"" 사전예약 진행 중 ▷ 사전예약 진행하면, 에픽 캐릭터 '미카' 외 풍성한 보상 100% 지급! * 카카오 사전예약 : https://game.kakao.com/ar/eversoul","역동적인, 몰입되는, 학원/판타지"
https://webtoon.kakao.com/content/에어리어제로/711,에어리어제로,라라시스터,판타지,381.7만,"6,011",수,행복할 수 없는 지구를 떠나려 하지만 그 이유를 잃은 사람들의 이야기,"몰입되는, 궁금하게 하는, 판타지 드라마"
