id,title,author,episode,view,synopsis,recommend,tag,img
https://novel.munpia.com/490815,천재배우가 마법을 숨김,글 해피엔딩이,54 회,"308,332","""요한 군의 연기는 환상적입니다. 마치 마법이라도 쓰는 것 같아요!""

······어떻게 알았지?","8,729",#현대판타지 #천재 #연예계 #착각 #환생 #배우 #먼치킨 #성장,https://cdn1.munpia.com/v2/files/tcover/2025/0718/12/E143kzTcIAA
https://novel.munpia.com/495235,절대 미각을 얻었는데 거짓말을 못함,글 참숯닭구이 그림/삽화 참숯닭구이,35 회,"167,415","이혼 후 절대 미각을 넘어선 신의 미각을 가지게 된 남자 최고진.

폭주하는 혀에서 쏟아지는 팩폭의 향연.

최고진의 구강 액션에 대한민국이 들썩인다.","3,786",#현대판타지 #착각 #힐링 #기타_전문직 #각성 #츤데레 #전문가 #코믹 #기업,https://cdn1.munpia.com/v2/files/tcover/2025/0818/13/E4YvrITkMAA
https://novel.munpia.com/497364,이혼 후 상태창으로 투자가 너무 쉬움,글 크로마농,22 회,"113,150","상태창으로 투자가 너무 쉬워졌다.
더불어 인생도!","2,448",#현대판타지 #투자 #힐링 #각성 #상태창 #성장,https://cdn1.munpia.com/v2/files/tcover/2025/0818/09/E4X0CBzcIAA
https://novel.munpia.com/497425,톱스타 여배우와 시간의 방에 갇혔다,글 kangyou 그림/삽화 저녁8시20분 업,22 회,"116,951","OO 안 하면 못 나가는 방에 갇혔다.
그것도, A급 여배우들과 함께.","1,955",#현대판타지 #시스템 #이혼 #하렘 #힐링 #PD #아이돌 #작가 #먼치킨 #상태창,https://cdn1.munpia.com/v2/files/cover/2025/0814/14/E4ERfpikMAA
https://novel.munpia.com/493157,"EX급 각성자인 줄 모르고, 전 동료가 모함함",글 쿠쿠하스,31 회,"204,138","동료의 모함으로 한 순간에 나락으로 떨어진 한윤결.
하지만 거짓말처럼 그 순간, 유일무이한 EX급 각성자가 되었다.

[한윤결 님의 각성 능력은 ‘렌탈 용사(등급: EX)’ 입니다.]

근데, 그 능력이 좀 특이하다?","4,132",#현대판타지 #시스템 #이능력 #탑등반물,https://cdn1.munpia.com/v2/files/cover/2025/0713/16/E1f0KS_cIAA
https://novel.munpia.com/495051,1경 벌고 은퇴하겠습니다,글 지금이니,34 회,"166,988","능력을 얻고 투자가 너무 쉽다.

주식, 선물, 코인, 부동산, 금, 그림... 돈 되는 것들이 보이기 시작했다.","3,074",#현대판타지 #재벌 #부동산 #주식 #투자 #능력자,https://cdn1.munpia.com/v2/files/tcover/2025/0722/13/E2NqTnj5MAA
https://novel.munpia.com/494669,일본 여자 사귀고 대박 난 회사원,글 악중선,36 회,"180,977",예쁜 일본 여자가 운명처럼 다가왔다. 그리고 나는 큰 부자가 되었다.,"3,337",#판타지 #현대판타지 #드라마 #경영 #재벌 #라이트노벨 #로맨스 #로맨스판타지 #결혼 #기업,https://cdn1.munpia.com/v2/files/tcover/2025/0726/12/E2iAiH3TkAA
https://novel.munpia.com/482287,작물 복사로 농사를 딸깍,글 따상,49 회,"304,804",왜 자꾸 퍼주냐고? 그래도 많으니까,"8,955",#현대판타지 #퓨전 #SNS #경영 #농사 #시스템 #영지 #힐링 #능력자 #귀농,https://cdn1.munpia.com/v2/files/tcover/2025/0518/19/ExAF0H4rIAA
https://novel.munpia.com/496811,퇴출 당한 축구 천재가 세계를 휩씀,글 타인증,22 회,"102,181","협회장 아들과 싸워서 팀에서 퇴출당했다. 앞으로 한국에서 축구를 할 수 없게 된 순간.
""한, 그럼 저희 스페인으로 오지 않겠습니까?""
새로운 기회가 찾아왔다.","1,766",#현대판타지 #스포츠 #복수 #사이다 #집착 #축구 #운동선수 #노력가 #대한민국,https://cdn1.munpia.com/v2/files/tcover/2025/0730/14/E229jTTkMAA
https://novel.munpia.com/493448,삼국지 내 무력 100,글 산타클라스,36 회,"145,380",무력 100짜리 신무장에 빙의해버렸다,"3,590",#대체역사 #삼국지 #상태창,https://cdn1.munpia.com/v2/files/tcover/2025/0811/11/E30F5R7_AAA
https://novel.munpia.com/493331,조선 국왕들이 훈수를 멈추지 않음,글 고스름도치,41 회,"116,083","태정태세문단세예성연중인명...

아무튼 전부 훈수를 둔다.","5,264",#대체역사 #귀신 #빙의 #사이다 #환생 #암살자 #성좌 #조선 #츤데레 #지존,https://cdn1.munpia.com/v2/files/tcover/2025/0805/03/E3TeN8wf8AA
https://novel.munpia.com/499251,퇴출 당한 리더가 천재 아이돌임,글 광별,16 회,"64,858","얘들아, 아니 형들. 준비됐죠? 나락 갈 준비.","1,373",#복수 #사이다 #음악 #아이돌 #작곡가,https://cdn1.munpia.com/v2/files/cover/2025/0811/20/E32C7Us5MAA
https://novel.munpia.com/492519,응답하라! 1961,글 yespro,44 회,"152,994","'비상 계엄을 선포합니다'
는 나의 한마디 이후 대한민국 역사가 새롭게 바뀌었다.","3,544",#현대판타지 #대체역사,https://cdn1.munpia.com/v2/files/tcover/2025/0710/04/E1N-xcjR8AA
https://novel.munpia.com/492748,삼국지 손책부터 엿 먹이고!,글 에스피케이 그림/삽화 에스피케이,67 회,"248,945","황제가 되고 싶어하는 원술의 아들로 전생했다.
빛나는 미래의 황태자일까?
반란의 종말을 맞이하게 될까?

손책이 옥새를 들고 원술을 찾아왔다고?
당연히 가만두면 안 되지.","5,901",#대체역사 #삼국지,https://cdn1.munpia.com/tpl/novel/core/covers/history-17.jpg
https://novel.munpia.com/496981,세계 최강의 EX급 헌터가 되었다,글 가이하,27 회,"99,567","각성부터 남달랐는데, 점점 더 대단한 존재가 되어간다?!","1,988",#현대판타지 #게이트 #시스템 #착각 #힐링 #먼치킨 #나혼자 #드래곤 #구원자,https://cdn1.munpia.com/v2/files/tcover/2025/0801/23/E3DRZ_WR8AA
https://novel.munpia.com/494245,악마를 죽였다. 염라를 만났다.,글 센돌,38 회,"140,817","“죽어 마땅한 놈들 다 때려죽이는 것.
그게 왜 죄가 됩니까?”

27년 만에 대한민국에서 사형이 집행됐다.","3,050",#복수 #사이다 #전생 #회귀 #군인 #암살자 #빌런 #범죄 #다크히어로,https://cdn1.munpia.com/v2/files/tcover/2025/0811/10/E3z-Yb3f8AA
https://novel.munpia.com/496145,선협에서 살아가기,글 버터맛팝콘,27 회,"81,253","선문에 발을 들였다.
기억이 깨어났다.
선협에서의 삶이 시작됐다.","2,504",#선협 #성장,https://cdn1.munpia.com/v2/files/tcover/2025/0727/20/E2o2RTv5MAA
https://novel.munpia.com/496256,아이돌을 주웠더니 거물이 되었다,글 게블,30 회,"92,609","나는 분명 하남자인데 사람들은 날 신의 손, 비하인드 스테이지의 지배자라고 부른다.","2,195",#판타지 #현대판타지 #아이돌,https://cdn1.munpia.com/v2/files/tcover/2025/0825/09/E473wX__AAA
https://novel.munpia.com/494988,회귀해서 AI로 내가 다 개발함,글 24도,35 회,"104,013","사업에 실패해 한강 다리에서 투신했다.
그런데 AI 노트북이랑 같이 회귀했다.
스마트폰이 태동하던 2009년으로.","2,696",#현대판타지 #인공지능 #회귀 #개발자 #기업,https://cdn1.munpia.com/v2/files/tcover/2025/0722/06/E2MI6b0cIAA
https://novel.munpia.com/492536,뉴질랜드에서 시작하는 힐링 재벌,글 .원 그림/삽화 오후 7시,51 회,"203,855","다시 돌아왔다, 아직 웃을 수 있던 그때로.
이제 모두를 웃게 할 테다.","3,809",#현대판타지 #스포츠 #재벌 #회귀 #힐링 #변리사 #사업가,https://cdn1.munpia.com/v2/files/tcover/2025/0710/09/E1O5Mvi_AAA
