url,title,authors,weekday,tags,total_episodes,likes,synopsis,thumbnail_url,error
https://comic.naver.com/webtoon/list?titleId=828715,절대회귀,"JP, 박진환, 장영훈",화,"무협/사극, 참교육, 미친작화, 고인물, 타임슬립, 회귀, 판무, 복수극, 먼치킨, 소설원작",62,285860,"""나를 과거로 보내주시오.""
이 시대에서 그를 죽일 수 없다면, 과거로 돌아가면 되리라. 시간을 거스를 수 있는 '회귀대법(回歸大法)'으로 그토록 원하던 과거로 회귀한 한 남자. 가족도, 친구도, 삶도, 모두 잃었던 '검무극(劍無極)'의 복수를 위한 첫걸음이 시작된다.",https://shared-comic.pstatic.net/thumb/webtoon/828715/thumbnail/thumbnail_IMAG21_8957548a-2eb2-4ddf-a50e-dbc7fddc16a7.jpg,
https://comic.naver.com/webtoon/list?titleId=828908,긁지 않은 복권,보로리,화,"드라마, 고자극드라마, 자극적인, 인생역전, 환골탈태, 인플루언서",59,106151,"얼굴은 존예지만 뚱뚱한 은지는 긁지 않은 복권의 정석이라고 불린다.
남들보다 많은 양을 먹는 점을 이용해 먹방 유튜버가 되었지만,
뚱뚱한 체형 때문에 조롱 당하기 일쑤다.
저조한 조회수, 늘지 않는 구독자에 희망을 잃어가는 은지.
그러던 어느 날 우연히 주운 s복권을 긁은 뒤 하루아침에 인생이 달라지기 시작한다.",https://shared-comic.pstatic.net/thumb/webtoon/828908/thumbnail/thumbnail_IMAG21_43122e79-2459-4b2f-87ab-7a01cba1cbec.jpg,
https://comic.naver.com/webtoon/list?titleId=828909,킬디스럽!,김찹쌀,일,"액션, 청춘, 무심남, 아방녀, 명랑녀, 가벼운, 사연녀, 개그, 러블리, 비밀연애, 계약연애, 힘숨찐, 하이틴, 학원로맨스, 복수극, 까칠남",,26552,"수습 킬러 안은영, 정식 킬러가 되기 위한 첫 임무를 받게 된다.
임무는 몇 달 전 전학 온 같은 반 남학생 소시호, 그 아이를 죽이는 것.
떨리는 손으로 방아쇠를 당기는 은영이지만...
이 타깃, 보통이 아니다...?

국정원장 납치 사건을 중심으로 두고 벌어지는
두 고등학생의 첩보 로맨스!",https://shared-comic.pstatic.net/thumb/webtoon/828909/thumbnail/thumbnail_IMAG21_103aefc1-abbe-4ce4-9d3f-453046395d2c.jpg,
https://comic.naver.com/webtoon/list?titleId=828911,책상 낙서 티티,한짜장,목,"드라마, 미스터리, 성장물, 4차원, 학원물, 인외존재, 성장드라마, 복수극",58,15791,"늘 혼자인 애정. 어느 날 자신의 책상에서 움직이는 낙서를 발견한다.
혼자였던 애정은 친구가 생긴 기분이었다.
애정은 낙서를 위해 재밌고 필요한 것들을 그려준다.
하지만 날이 갈수록 낙서는 기운이 없어 보인다.
끝내 애정은 '문' 낙서를 그려주게 되는데...
과연 문 속에서 나온 낙서의 정체는!?",https://shared-comic.pstatic.net/thumb/webtoon/828911/thumbnail/thumbnail_IMAG21_83b6d1ef-f816-426a-9691-93923811357f.jpg,
https://comic.naver.com/webtoon/list?titleId=828920,청춘 러브썸,"홍덕, NEMONE",화,"로맨스, 리얼로맨스, 감성적인, 설렘폭발, 캠퍼스, 우정, 청춘, 소심녀, 로맨틱코미디, 러블리, 다정남, 청춘로맨스, 캠퍼스로맨스",47,327093,"""푸르진 않지만 나름 괜찮아.""
전작 청춘블라썸 에필로그로부터 1년 뒤,
원장 쌤이 새로 오픈한 '카페블라썸 앤 네모네화실'을 중심으로
보미의 대학 동기 '푸름'과 함께 다시 시작되는 청춘들의 이야기.
캠퍼스 로맨스, 학원 로맨스, 직장인 로맨스 등 없는 게 없다.
유쾌한 이야기로 다시 찾아온 청춘 시리즈!",https://shared-comic.pstatic.net/thumb/webtoon/828920/thumbnail/thumbnail_IMAG21_19ce0f7d-7134-403a-bbc5-4f939cd8927f.jpg,
https://comic.naver.com/webtoon/list?titleId=828950,돈구멍,박성현,금,"스릴러, 사이다, 고자극스릴러, 자극적인, 시리어스, 피카레스크, 범죄, 하이퍼리얼리즘, 머니게임",63,84289,"불법 대출업체 ‘명동캐피탈’에서 대출 권유 전화를 돌리는 알바생으로 살아가는 밑바닥 인생 김훈. ‘명동캐피탈’ 회장의 딸인 ‘배여사’의 내연남이기도 하다.
그러던 어느날 배여사가 자신의 아들 ‘배제아’를 학교에서 픽업해달라고 하고, 별 생각없이 제아를 데리러 간 김훈은 그에게서 뜻밖의 제안을 듣게 되는데..",https://shared-comic.pstatic.net/thumb/webtoon/828950/thumbnail/thumbnail_IMAG21_1d9f4f33-d2ca-4702-95cd-681c11db19ed.jpg,
https://comic.naver.com/webtoon/list?titleId=829028,24시간 미남,모미,목,"로맨스, 캠퍼스, 청춘, 로맨틱코미디, 러블리, 동아리, 환골탈태, 최강자전, 청춘로맨스, 친구>연인, 캠퍼스로맨스",56,75414,"남자가 어려운 모쏠 윤초월은 어느 날 우연히 동글동글 작고 못생긴 일명 '동글이'와 친구가 된다.
그러나 실수로 그와 입을 맞춘 뒤 숨겨진 진짜 모습을 보게 되는데...
과연 24시간 동안 나타나는 그의 정체는?",https://shared-comic.pstatic.net/thumb/webtoon/829028/thumbnail/thumbnail_IMAG21_385d5f60-0450-42d8-8825-dbf070c8b113.jpg,
https://comic.naver.com/webtoon/list?titleId=829139,아름다운 줄리엣을 위하여,"나사못, 삼밀삼, 도주차량",화,"로맨스, 감성적인, 헌신남, 순정남, 후회물, 짝사랑, 타임슬립, 로판, 구원서사, 소설원작",49,109098,"“바보, 머저리, 어떻게 그런 짓을… 다시는 그러지 말아요. 알겠어요?”
에녹 레트라키는 그의 아내 줄리엣을 사랑한다.
비록 아내는 그를 조금도 사랑하지 않는다고 해도.
그런데 어느 날 갑자기 아내가 달라졌다.
에녹은 아내가 다정해진 이유를 알고 싶다.",https://shared-comic.pstatic.net/thumb/webtoon/829139/thumbnail/thumbnail_IMAG21_93533e16-0fe1-498f-b08e-8fd3e4575741.jpg,
https://comic.naver.com/webtoon/list?titleId=829142,마리오네타,미리암 보나스트레,목,"판타지, 감성적인, 서양, 소년물, 모험, 혐관, 명랑녀, 미스터리, 성장물, 해외작품, 세계관, 혐관로맨스, 인외존재, 성장드라마, 감성드라마",61,54466,"죽음과 비밀, 그리고 마법이 넘쳐나는 세계에서 줄리아가 겪게 되는 새로운 경험들",https://shared-comic.pstatic.net/thumb/webtoon/829142/thumbnail/thumbnail_IMAG21_df032771-c692-44d4-a221-425331d66fd6.jpg,
https://comic.naver.com/webtoon/list?titleId=829195,우주천마 3077,"산하, 김대영, 녹색여우",월,"무협/사극, 액션, 고인물, 아포칼립스, 동양풍판타지, 힘숨찐, sf, 판무, 인외존재, 먼치킨, 소설원작",58,57518,"오랜 세월이 흘러 태산에 봉인된 천마가 눈을 떴을 때,
이미 인류는 방사능에 절여진 지구를 떠나 은하를 누비고 있었다.",https://shared-comic.pstatic.net/thumb/webtoon/829195/thumbnail/thumbnail_IMAG21_70e13aca-ac81-4e47-b856-6c5d8651a0c5.jpg,
https://comic.naver.com/webtoon/list?titleId=829211,건곤불이기,"박만사, 노경찬, 형1978, 임준욱",수,"무협/사극, 정통무협, 시리어스, 동양, 모험, 액션, 성장물, 소설원작",59,50995,"건곤불이기乾坤不異記
[하늘과 땅의 이야기는 다르지 않다.]

신검神劍과 마도魔刀
강호를 호령하는 두 고수.
그중 마도魔刀의 무가 평범한 아이였던 '반통미'에게 이어진다.

그저 바보처럼 성실하고 근면하기만한 아버지에게 불만을 가졌던 '반통미'.

하지만 통미는 아버지가 얼마나 대단한 삶을 사는지 깨닫게 되고. 그 순간 마도는 빛을 발한다.",https://shared-comic.pstatic.net/thumb/webtoon/829211/thumbnail/thumbnail_IMAG21_e76520f3-7c08-45fe-aeb1-f22614c11238.jpg,
https://comic.naver.com/webtoon/list?titleId=829238,욕망을 가르쳐주세요,"날파카, 단리한",화,"로맨스, 치명적인, 서양, 환생, 빌런, 왕족/귀족, 능글남, 능력녀, 판타지, 고자극로맨스, 인외존재, 소설원작",50,89518,"인간답지 않은 힘과 영향력을 가진 세 가문 중에
악마를 가려내야 하는 성녀 베릴.
오로지 그녀의 신성만이 악마가 누구인지 가려낼 수 있다.

‘누구와 결혼하시겠습니까?’

앞선 두 지옥 같은 삶에서 벗어나기 위해 베릴은 진짜 악마인 바인 공작을 선택한다.
잔혹한 죽음을 피해 살아남기 위하여,
그리고 어쩌면 자신을 죽인 그들에게 잔인한 복수를 이룰 수 있으리라는 생각에.

그렇게 악마 성으로 들어간 베릴.
신전에서 욕망을 절제하는 법만 배워왔던 베릴은
불경하고 달콤한 악마 바인에게 진정 욕망하는 법을 배우게 되는데…!",https://shared-comic.pstatic.net/thumb/webtoon/829238/thumbnail/thumbnail_IMAG21_c694792b-eba5-4fc2-91f8-478dc7aa85b0.jpg,
https://comic.naver.com/webtoon/list?titleId=829276,완벽한 예나,이겨울,목,"로맨스, 게임, 혐관, 무심남, 능력녀, 인소감성, 가벼운, 개그, 무해한, 러블리, 힐링, 하이틴, 학원로맨스, 학원물, 걸크러시, 까칠남",52,33754,"예승고의 완벽한 존재, 예승고 천사 송예나!
사실 예나는 완벽해 보이는 겉모습과 달리 과격한 성격의 소유자였고 자신의 도피처 게임에서 스트레스를 풀며 학교에서 완벽한 모습을 연기하는 중이었다.
그렇게 순탄할 것만 같던 학교생활 중 자신을 의심하는 백승진에게 위기감을 느끼게 되는데…!
완벽하지 않지만 완벽한 모습을 연기하는 예나, 완벽하지 않아도 진실된 모습이 중요하다고 생각하는 승진의 개그 로맨스& 청춘 성장 드라마",https://shared-comic.pstatic.net/thumb/webtoon/829276/thumbnail/thumbnail_IMAG21_3d214d83-0ddd-47f3-b686-890c7000057c.jpg,
https://comic.naver.com/webtoon/list?titleId=829418,엔드리스 서머,"솔방울, 해유, 달로",수,"로맨스, 리얼로맨스, 감성적인, 설렘폭발, 현대, 능력남, 사연녀, 다정남, 재회, 감성드라마, 소설원작",58,134618,"“내가 너한테 이러면 안 되는데...”
우연히 재회한 오빠의 절친, 류진한.
반가움도 잠시 남친의 바람 현장을 진한과 같이 목격하게 된 지하연.
그 후로도 이상하게 진한과 마주칠 때마다 못 볼 꼴을 보이는 하연이지만,
그는 어느 순간부터 친구 동생이 아닌 여자로서 그녀가 신경 쓰인다.",https://shared-comic.pstatic.net/thumb/webtoon/829418/thumbnail/thumbnail_IMAG21_5c18dcaa-194a-4f64-a9da-434f74655f6c.jpg,
https://comic.naver.com/webtoon/list?titleId=829462,그레이마크,박태현,일,"액션, 사이다, 신화, 소년물, 성장물, 세계관, sf, 소년왕도물, 다크히어로, 먼치킨, 구원서사",59,75878,"수많은 죄를 짓고 우주로 쫓겨난 잔학무도한 죄인 <그레이트>
그곳에서 만난 우주의 왕 <로훔로가하>에 의해 과거로 내쫓겨진다.
그레이트는 과거 범했던 숱한 잘못을 바로잡고
올바른 미래를 다시 쓰려 하는데..",https://shared-comic.pstatic.net/thumb/webtoon/829462/thumbnail/thumbnail_IMAG21_73bbae1f-e49d-4e57-be76-8af637efc5ac.jpeg,
https://comic.naver.com/webtoon/list?titleId=829495,"아임 파인 땡큐, 앤유?",벼락,일,"로맨스, 리얼로맨스, 설렘폭발, 캠퍼스, 현대, 청춘, 가벼운, 2023 지상최대공모전, 청춘로맨스, 친구>연인, 캠퍼스로맨스",56,120385,"어릴 적부터 진짜 불x친구였던 한겨울과 강태평.
남사친 여사친 사이에 '진짜 친구가 있냐'는 도발에 둘은 의기양양 대답한다. ""있다!""
하지만 다음날, 자신만만했던 대답과 달리 난감한 상황이 닥쳐오는데... 과연 겨울이와 태평이는 친구 사이를 계속 이어 나갈 수 있을까?",https://shared-comic.pstatic.net/thumb/webtoon/829495/thumbnail/thumbnail_IMAG21_f29c3583-56d6-478e-b109-4210adfb9863.jpg,
https://comic.naver.com/webtoon/list?titleId=829666,한국에서 히어로 하기 힘들더라,이해력,월,"판타지, 독자PICK, 현대판타지, 이능력, 우정, 빌런, 가벼운, 개그, 성장물, 아이돌, 서바이벌",45,51126,"누명으로 히어로의 꿈을 접은 마범태에게 찾아온 두 번째 기회.
서바이벌 프로그램으로 데뷔해 히어로가 되어야만 한다.
하지만 생각보다 쉽지 않은 요즘 K-히어로.
주 7회 근무, 기부 필수, 가만히 있어도 생기는 억까와 미쳐가는 동료들…
과연 마범태는 무사히 히어로의 꿈을 지킬 수 있을까?
2024년 4월 독자 PICK 선정작!",https://shared-comic.pstatic.net/thumb/webtoon/829666/thumbnail/thumbnail_IMAG21_512b8da3-4703-40ec-a6d0-714b4e378ccd.jpg,
https://comic.naver.com/webtoon/list?titleId=829721,던전공략은 복붙이지,"REDSTONE!!, 장부규(BKORI)",화,"판타지, 사이다, 현대판타지, 게임, 상태창, 이능력, 던전물, 헌터물, 인외존재, 먼치킨",64,22300,"초월자에게 Ctrl+C, Ctrl+V(일명 복붙) 스킬과 20년의 시한부 인생이라는 저주를 받게 된 주인공 서한준.
하지만 복붙 스킬은 자신에게만 통하고 스킬의 성장까지 막혀 있어 무시 당하는 저렙 헌터 생활을 이어 나간다.
그러던 어느 날, 던전에서 전투 중 복붙 스킬의 성장 방법을 발견한다!
한순간에 최강 스킬을 얻어 세계적인 헌터로 성장한 서한준은 이후 동료들과 함께 다가올 대재앙을 막고자 한다.
서한준은 초월자의 정체를 알아내고 세상을 구할 수 있을까?",https://shared-comic.pstatic.net/thumb/webtoon/829721/thumbnail/thumbnail_IMAG21_2a15ba64-0de7-4983-8728-707a227d2670.jpg,
https://comic.naver.com/webtoon/list?titleId=829743,아포칼립스에 물류센터를 숨김,"왕재덕, 성구, 구채",화,"판타지, 사이다, 현대판타지, 액션판타지, 현대, 상태창, 이능력, 액션, 아포칼립스, 인외존재, 먼치킨, 소설원작",57,72419,"세상은 망했어도 물류센터는 돌아간다.
내 아공간 속에서.",https://shared-comic.pstatic.net/thumb/webtoon/829743/thumbnail/thumbnail_IMAG21_e4a16b52-a895-4f7d-8a0f-07e2528c5ff1.jpg,
https://comic.naver.com/webtoon/list?titleId=829785,사부님들이 구독 중,"하강호, 김기백, 흑야",일,"액션, 소년물, 모험, 무협/사극, 성장물, 판무, 소설원작",57,52460,염원하던 무당파 속가제자가 된 연청운은 동기이자 명문 덕풍윤가의 장남 윤시후에게 찍혀 고된 나날을 보내던 중 갑작스러운 목소리를 듣게 되는데…,https://shared-comic.pstatic.net/thumb/webtoon/829785/thumbnail/thumbnail_IMAG21_03fb50a8-cb57-47a8-aac2-3caabd42a0eb.jpg,
https://comic.naver.com/webtoon/list?titleId=829830,"대장전
휴재","신형욱, 이광수",수,"액션, 학원액션, 열혈, 자극적인, 세계관, 블루스트링, 먼치킨, 느와르",56,133114,"집에서 버림받아 가출팸의 리더로 살고 있던 ‘임다준’.
어느 날 우연히 집에 데려온 ‘연우’가 인천에서 흉기 난동을 벌인다.
복수를 위해 재벌 회장을 죽이려 했던 ‘연우’의 앞을 막아선 건
우등생을 꿈꾸는 최강 소년 ’윤가민‘.
한편, 교권 보호국의 ‘나화진’은 이를 흥미롭게 지켜보는데…

블루스트링 유니버스 최초의 크로스오버!
[참교육][스터디그룹][죽지 않으려면]의 주역들의 대격돌!
이것은 그들의 이야기에서는 다루지 않은, 치열했던 한 싸움에 대한 기록이다.",https://shared-comic.pstatic.net/thumb/webtoon/829830/thumbnail/thumbnail_IMAG21_43811bc8-6dc7-4b5e-8520-b8a7715a4c0a.jpg,
https://comic.naver.com/webtoon/list?titleId=829875,"사시미 한 자루로 아카데미를 씹어먹음
휴재","GMAN, 탕아후루",목,"판타지, 게임, 상태창, 이능력, 소년물, 아카데미물, 성장물, 세계관, 게임판타지, 헌터물, 인외존재, 빙의, 먼치킨, 소설원작",52,132558,"‘베면 잘릴 것입니다.’

전국 최고의 칼잡이라고 불리던 내가
과금 몇 번 해본 모바일 게임에 떨어졌다.
무려 '검신(劍神)의 가호'를 부여받고⋯!

그런데⋯ 사용할 수 있는 무장이 고작 사시미뿐이라고?
하루에 단 1분. 나는 사시미로 검성이 된다.",https://shared-comic.pstatic.net/thumb/webtoon/829875/thumbnail/thumbnail_IMAG21_a6e6246c-8a70-4e1d-8f1c-247c3943b2b2.jpg,
https://comic.naver.com/webtoon/list?titleId=829973,메리 배드 19세,파로메,수,"로맨스, 인소감성, 하이틴, 학원로맨스",53,50077,"""생일 선물로 줄게, 내 남자친구.""
톱배우 성시은과 메아현은 겉보기엔 완벽한 베프 사이다.
이해할 수 없을 만큼 짓궂은 시은의 장난에 어울리는 아현을 사람들이 '성시은 시녀'라고 부르는 것만 빼면. 하지만 아현은 이 관계가 더없이 소중했고, 지키고 싶었다. 알콜 중독자 딸에, 마땅한 재능도 없고, 소심한 날 좋아해 주는 사람은 없었으니까. 그러다 다가온 아현의 생일, 시은은 자신의 남자친구를 선물로 주겠다는 폭탄 발언을 하고, 아현은 그 애가 평소 자신을 싫어하던 남테리라는 걸 알게 되는데…
둘 다 대체 무슨 생각인 거지? 다들 제정신이 아냐!",https://shared-comic.pstatic.net/thumb/webtoon/829973/thumbnail/thumbnail_IMAG21_0fc83b60-cfd0-4543-8157-274e115e3bf0.jpg,
https://comic.naver.com/webtoon/list?titleId=830004,데드포인트,마요락,수,"스포츠, 소년물, 미친작화, 동아리, 최강자전, 하이틴, 학원물, 성장드라마, 스포츠성장",51,18665,"손을 잡으면 타인의 '재능의 한계'를 엿볼 수 있는 소녀, 박호지.
어느 날 마주친 스포츠클라이머 '채아성'에게서 재능의 한계를 부숴버릴 가능성을 느낀다.
하지만 기대했던 올림픽 무대는 한계에 부딪힌 채아성이 처참하게 추락하며 끝나버리는데...
자신의 재능의 한계를 받아들이고 고등학생이 된 호지의 앞에, 날개 꺾인 우상 채아성이 다시 나타난다.
2023년 최강자전 수상작!",https://shared-comic.pstatic.net/thumb/webtoon/830004/thumbnail/thumbnail_IMAG21_68cf0026-bf32-4a6c-b7c5-623b1515db45.jpg,
https://comic.naver.com/webtoon/list?titleId=830047,남장판 오디션,"고하다, 윤숲",토,"드라마, 아이돌, 서바이벌, 아이돌연애",56,20950,"'날 남자로 생각한다면 기꺼이 남자가 되겠어!'
보이쉬한 외모 때문에 매번 데뷔 조에서 탈락하는 비운의 여자 아이돌 연습생 이초희!
마지막 기회라 생각하고 아이돌 오디션 서바이벌 ‘하이틴 유니버스’에 지원했는데... 성별에 문제가 생겼습니다(?)
풋풋하고 아슬아슬하게 피어나는 연습생들의 사랑과 우정 이야기!",https://shared-comic.pstatic.net/thumb/webtoon/830047/thumbnail/thumbnail_IMAG21_c78c6897-af40-4392-9f74-0ae79f87d7df.jpg,
https://comic.naver.com/webtoon/list?titleId=830053,가공낙원,삼촌,화,"판타지, 세계관, sf, 이세계, 인외존재",55,98097,"남다른 직감을 가진 고등학생 산호는, 어느 날 자신에게만 보이는 괴물들의 싸움에 휘말려 죽을 위기에 처한다.
죽다 살아나 눈을 뜬 장소는 인간을 애완동물로 키우는 괴물들의 세상.
졸지에 괴물의 애완인간이 된 산호는 어떻게든 탈출해 집으로 돌아가고자 하는데…",https://shared-comic.pstatic.net/thumb/webtoon/830053/thumbnail/thumbnail_IMAG21_6e31d860-ee08-42e7-9bda-a157d5b3a087.jpg,
https://comic.naver.com/webtoon/list?titleId=830106,"백작가의 비밀스런 시녀님
휴재","MIDNIGHT STUDIO, 백주아",화,"로맨스, 서양, 왕족/귀족, 사연남, 외유내강녀, 평범녀, 로판, 구원서사, 소설원작",49,162703,"가난한 집에서 태어난, 끔찍하게 못생긴 계집아이 '폴라'.
우연한 계기로 명망 높은 벨루니타 백작가의 사용인으로 고용된다.

그런데, 모셔야 할 주인님 '빈센트 벨루니타'는

시력을 잃은 후 공포에 떨며 방에 틀어박혀 있기만 한데….

그가 다시 세상으로 나올 수 있을 때까지,

폴라는 오직 혼자서 그를 시중 들어야 한다.

아주 비밀스럽게.",https://shared-comic.pstatic.net/thumb/webtoon/830106/thumbnail/thumbnail_IMAG21_c2616743-6c0a-47d9-af22-bc8dfe5c7b5b.jpg,
https://comic.naver.com/webtoon/list?titleId=830144,보이스피싱인데 인생역전,"왓더헬, 장탄",금,"드라마, 인생역전, 참교육, 하이퍼리얼리즘, 연예계, 성장드라마, 복수극, 두뇌싸움, 소설원작",55,51535,"""당신에게 미래를 팝니다!""

5년 전 조직적인 음해로 한 순간에 몰락한 국민배우 강주혁.
고통스럽게 지내던 그에게 어느날 의문의 전화 한 통이 걸려온다.
바로 미래를 예언해 주는 보이스피싱!

연예계 재기와 복수를 위한 위험한 거래가 시작된다.",https://shared-comic.pstatic.net/thumb/webtoon/830144/thumbnail/thumbnail_IMAG21_38f33e88-4bbf-4eb6-a1ed-df19d9c25c54.jpg,
https://comic.naver.com/webtoon/list?titleId=830637,첫눈에 반한 건 아니지만,아임,목,"로맨스, 리얼로맨스, 미스터리, 재벌, 서스펜스, 까칠남",54,84143,"결혼을 전제로 선을 본 서은재. 그 상대인 윤시우는 안 좋은 소문이 무성한 남자였기에 은재는 그를 경계하고 거절하려고 한다. 하지만 첫눈에 반했다는 그의 열열한 구애에 끝내는 마음을 빼앗기고 마는데... 은재는 시우에게 푹 빠져 헤어 나오지 못할 만큼 좋아하게 되었건만. 이 남자, 자신의 비밀을 아무렇지 않게 드러내기 시작한다.",https://shared-comic.pstatic.net/thumb/webtoon/830637/thumbnail/thumbnail_IMAG21_44ff3e09-394f-457d-9424-13be593067e5.jpg,
https://comic.naver.com/webtoon/list?titleId=831168,귀공자,"한동우, 이도희",화,"액션, 지금추천작, 복수극, 느와르",54,118723,"한국 굴지의 대기업 '천구'의 후계자인 '진태하'. 가족들과의 요트 여행 중 테러범의 습격으로 인해 홀로 살아남는다.
'진태하'는 사고가 아닌, 친척들의 권력 암투로 인해 가족들이 살해당한 것임을 알게 되고, 이탈리아 마피아 '살레르노 패밀리'에 들어가 복수를 준비한다.
17년의 세월이 지나고, 한국으로 돌아와 마침내 복수를 시작한다.",https://shared-comic.pstatic.net/thumb/webtoon/831168/thumbnail/thumbnail_IMAG21_94141381-d20c-4f2c-9654-b3f9cf2c5b44.jpg,
https://comic.naver.com/webtoon/list?titleId=831547,아직 제목 없음,주영현,월,"드라마, 공감, 우정, 청춘, 감성, 동아리, 힐링, 하이틴, 학원로맨스, 학원물, 청춘로맨스, 성장드라마, 감성드라마",54,38894,"친구 없음, 의욕 없음, 특기 없음.
상처 있음, 불만 있음, 결핍 있음.
학교 대표 아싸 천희와 준휘가 의기투합하여 동아리를 만든다.
하지만 이 동아리.
""인싸는 출입금지입니다.""",https://shared-comic.pstatic.net/thumb/webtoon/831547/thumbnail/thumbnail_IMAG21_8603cb39-e522-474d-a19f-4e36aaff18fa.jpg,
https://comic.naver.com/webtoon/list?titleId=831606,엄청 소환된 건에 대하여,"사이토사, 츠구토쿠",목,"판타지, 액션판타지, 이능력, 해외작품, 이세계, 두뇌싸움, 먼치킨",57,37785,"고등학생 타카후지 이노리는 반 친구들과 함께 다른 세계로 소환되고 만다.
새로운 생활을 기대하던 찰나, 발밑에 다시 마법진이 출현해 무작정 다른 세계로 소환되어 버린다!
거듭된 소환 끝에 이노리의 수중에 남은 것은 주인공급의 수많은 사기 능력인데…",https://shared-comic.pstatic.net/thumb/webtoon/831606/thumbnail/thumbnail_IMAG21_b441fa8c-dc5e-4182-88e9-f88d07f9b74e.jpg,
https://comic.naver.com/webtoon/list?titleId=832095,귀령,"가나라, 소희, 월하야담",수,"드라마, 공포, 오컬트, 동양풍판타지, 소설원작",57,82219,"배꽃향기 가득한 지리산 자락의 작은 암자 세암당.

남도 만신의 후예이자 천궁 선녀의 환생 하연은
금강저를 통해 영의 세계에 개입할 수 있는 청년, 건우를 만나
세상의 슬픔과 한을 풀고 악귀를 퇴치해 나간다.",https://shared-comic.pstatic.net/thumb/webtoon/832095/thumbnail/thumbnail_IMAG21_503d7079-cfb0-4467-aabc-fe8b708805f9.jpg,
https://comic.naver.com/webtoon/list?titleId=832104,"게임마스터
휴재","둥치, Akaogi Seki",월,"판타지, 게임판타지, 이세계, 다크판타지, 소설원작",50,27128,"반복되는 무료한 일상 속에서 운명처럼 찾아온 게임.

[히어로즈 데스티니]

게임을 공략하기 위해 자그마치 10년이나 파고드는 주인공.
마침내 클리어를 하자, 새롭게 떠오른 메시지와 함께 낯선 장소에서 눈을 떴다?!

약하디 약한 신체를 가지고, 죽지 않기 위해 공략해가는데...",https://shared-comic.pstatic.net/thumb/webtoon/832104/thumbnail/thumbnail_IMAG21_6f73a57c-6a4f-40fc-9ccb-cc8619a7d8a9.jpg,
https://comic.naver.com/webtoon/list?titleId=832126,악당을 업어 키웠더니,"혹등고래, 리치, 지미신",금,"로맨스, 미친작화, 러블리, 다정남, 폭스남, 로맨스코미디, 동양풍판타지, 소설원작",24,49249,"내가 쓴 소설 속 엑스트라가 되었다! 그 소설이 로판이 아닌 무협일 뿐...
'그치만 이건 내 작품 속 남자주인공을 볼 수 있다는 뜻이잖아!'
긍정회로를 돌려 내새끼(?) 용안 보겠다고 찾아다니는 '연'이,
남주보다 먼저 마주치게 된 것은 남주 '단목창'의 쌍둥이이자 미래의 악당 '단목비'였다.
하지만 원작 주인공들이 어린 시절인 지금, 10대에 불과한 단목비는 악당의 서사를 겪느라
몸도 마음도 피폐한 작고 야윈 어린아이에 불과했다.

그래서 다짐했다. '내가 너를 악당이 되지 않게 키우겠다고.'
가문에서 버림받은 가엾은 도련님을 어화둥둥 업어 키우고,
장성한 그를 보며 뿌듯한 마음으로 이만 이야기에서 물러나려 했는데.

“왜 도망쳤어, 연아?”
화사한 미소가 살벌하기 그지 없었고,

""나를 키웠으면, 책임을 져야지 연아.""
그 악당은 나를 놔줄 생각이 없어 보인다.",https://shared-comic.pstatic.net/thumb/webtoon/832126/thumbnail/thumbnail_IMAG21_fdbc05b3-7517-40d2-938d-cb74bba1f640.jpg,
https://comic.naver.com/webtoon/list?titleId=832243,"정신 차려, 전승연",제민,월,로맨스,54,94129,"예쁜 얼굴, 큰 키, 특유의 분위기 덕에 인기가 많은 승연은
PC방에서 알바하며, 자신에게 호의를 보이는 남자 손님들에게
값싼 자존감을 얻곤 한다.

4학년이 된 지금은 학업에 매진해야 하는 걸 알지만,
쉽게 PC방 알바를 그만두지 못하는 승연은
은근 매력있는 이범을 만나게 되는데...",https://shared-comic.pstatic.net/thumb/webtoon/832243/thumbnail/thumbnail_IMAG21_10198941-e7d8-4a0e-abc5-cabc6759cca9.jpg,
https://comic.naver.com/webtoon/list?titleId=832244,수사9단0,김선권,목,"스릴러, 미스터리, 개그, 프리퀄, 직업드라마, 성장드라마",54,14374,"한 번의 실수로 모든 것을 잃은 홍달기 반장, 징계를 밥 먹듯이 받는 폭력 형사 유진, 경찰대 수석 졸업 출신의 엘리트 정보통.
전혀 어울리지 않는 세 명의 형사가 팀을 이뤄 사건을 해결해 나가며 점점 하나가 된다.",https://shared-comic.pstatic.net/thumb/webtoon/832244/thumbnail/thumbnail_IMAG21_30e87081-238d-42b5-96cc-08df459fa9d2.jpg,
https://comic.naver.com/webtoon/list?titleId=832317,감정전이,향유,일,"로맨스, 캠퍼스, 청춘, 감성, 성장물, 청춘로맨스, 캠퍼스로맨스",52,63585,"어렸을 때의 트라우마로 감정 표현이 어려운 문창과 새내기 공수아.
소설가를 꿈꾸고 있지만 꿈도 인간관계도 감정이란 놈한테 발목 잡히기 일쑤!
그러던 어느 날, 수아의 고요한 세계에 체대생 선배님이 뚝 하고 떨어지는데,
이 선배님 뭔가 이상하다? 덩치는 산만한 사람이 왜 자꾸 우는 거지?
감정이 둔감한 여자와 감정이 예민한 남자의 0단계부터 시작하는 성장 드라마!",https://shared-comic.pstatic.net/thumb/webtoon/832317/thumbnail/thumbnail_IMAG21_0d3147f8-da14-4ce0-b9bf-25174fa8975e.jpg,
